First_Procedure_Code,amb_chronic_count,OPCS_L4_Code,OPCS_L4_Desc,OPCS_L3_Code,OPCS_L3_Desc,OPCS_L2_Code,OPCS_L2_Desc,OPCS_L1_Code,OPCS_L1_Desc,OPCS_Version,OPCS_Status
M472,1729,M472,M472: Change of urethral catheter into bladder,M47,M47: Urethral catheterisation of bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
M473,2155,M473,M473: Removal of urethral catheter from bladder,M47,M47: Urethral catheterisation of bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
M475,285,M475,M475: Maintenance of urethral catheter in bladder,M47,M47: Urethral catheterisation of bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.4,Live
M478,62,M478,M478: Other specified urethral catheterisation of bladder,M47,M47: Urethral catheterisation of bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
M479,24936,M479,M479: Unspecified urethral catheterisation of bladder,M47,M47: Urethral catheterisation of bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
M481,11,M481,M481: Suprapubic aspiration of bladder,M48,M48: Operations on bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.4,Live
M492,188,M492,M492: Change of suprapubic tube into bladder,M49,M49: Other operations on bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
M493,5,M493,M493: Removal of suprapubic tube from bladder,M49,M49: Other operations on bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
M494,2,M494,M494: Introduction of therapeutic substance into bladder,M49,M49: Other operations on bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
M498,19,M498,M498: Other specified other operations on bladder,M49,M49: Other operations on bladder,M34-M49,M34-M49: Bladder,M,M: Urinary,4.2,Live
O018,1,O018,O018: Other specified transluminal coil embolisation of aneurysm of artery,O01,O01: Transluminal coil embolisation of aneurysm of artery,L65-L72,L65-L72: Other arteries,L,L: Arteries and Veins,4.3,Live
O019,1,O019,O019: Unspecified transluminal coil embolisation of aneurysm of artery,O01,O01: Transluminal coil embolisation of aneurysm of artery,L65-L72,L65-L72: Other arteries,L,L: Arteries and Veins,4.3,Live
O043,1,O043,O043: Percutaneous transluminal flow diverting stent embolisation of aneurysm of artery,O04,O04: Other transluminal embolisation of aneurysm of artery,L65-L72,L65-L72: Other arteries,L,L: Arteries and Veins,4.9,Live
O051,1,O051,O051: Percutaneous transluminal arterial and venous embolisation of dural arteriovenous fistula,O05,O05: Operations on dural arteriovenous fistula,L73-L99,L73-L99: Veins and other blood vessels,L,L: Arteries and Veins,4.3,Live
O401,1,O401,O401: Primary reverse polarity hybrid prosthetic replacement of shoulder joint using cement,O40,O40: Reverse polarity hybrid prosthetic replacement of shoulder joint using cement,W37-W99,W37-W99: Joint,W,W: Other Bones and Joints,4.9,Live
P201,1,P201,P201: Excision of lesion of vagina,P20,P20: Extirpation of lesion of vagina,P14-P32,P14-P32: Vagina,P,P: Lower Female Genital Tract,4.2,Live
Q145,4,Q145,Q145: Insertion of prostaglandin pessary,Q14,Q14: Introduction of abortifacient into uterine cavity,"Q01-Q21, Q58","Q01-Q21, Q58: Uterus",Q,Q: Upper Female Genital Tract,4.2,Live
Q146,1,Q146,Q146: Insertion of abortifacient pessary NEC,Q14,Q14: Introduction of abortifacient into uterine cavity,"Q01-Q21, Q58","Q01-Q21, Q58: Uterus",Q,Q: Upper Female Genital Tract,4.2,Live
Q168,1,Q168,Q168: Other specified other vaginal operations on uterus,Q16,Q16: Other vaginal operations on uterus,"Q01-Q21, Q58","Q01-Q21, Q58: Uterus",Q,Q: Upper Female Genital Tract,4.2,Live
Q171,2,Q171,Q171: Endoscopic resection of lesion of uterus,Q17,Q17: Therapeutic endoscopic operations on uterus,"Q01-Q21, Q58","Q01-Q21, Q58: Uterus",Q,Q: Upper Female Genital Tract,4.2,Live
Q181,23,Q181,Q181: Diagnostic endoscopic examination of uterus and biopsy of lesion of uterus,Q18,Q18: Diagnostic endoscopic examination of uterus,"Q01-Q21, Q58","Q01-Q21, Q58: Uterus",Q,Q: Upper Female Genital Tract,4.2,Live
Q551,4,Q551,Q551: Examination of female genital tract under anaesthetic and Papanicolau smear,Q55,Q55: Other examination of female genital tract,Q43-Q57,Q43-Q57: Ovary and broad ligament,Q,Q: Upper Female Genital Tract,4.2,Live
Q553,3,Q553,Q553: Papanicolau smear NEC,Q55,Q55: Other examination of female genital tract,Q43-Q57,Q43-Q57: Ovary and broad ligament,Q,Q: Upper Female Genital Tract,4.2,Live
Q555,630,Q555,Q555: Transvaginal ultrasound examination of female genital tract,Q55,Q55: Other examination of female genital tract,Q43-Q57,Q43-Q57: Ovary and broad ligament,Q,Q: Upper Female Genital Tract,4.3,Live
Q556,1,Q556,Q556: Genital swab,Q55,Q55: Other examination of female genital tract,Q43-Q57,Q43-Q57: Ovary and broad ligament,Q,Q: Upper Female Genital Tract,4.3,Live
Q559,1,Q559,Q559: Unspecified other examination of female genital tract,Q55,Q55: Other examination of female genital tract,Q43-Q57,Q43-Q57: Ovary and broad ligament,Q,Q: Upper Female Genital Tract,4.2,Live
R361,1,R361,R361: Dating scan,R36,R36: Routine obstetric scan,R36-R43,R36-R43: Obstetric scans and studies,R,"R: Female Genital Tract Associated with Pregnancy, Childbirth and the Puerperium",4.3,Live
S185,1,S185,S185: Distant fasciocutaneous free flap NEC,S18,S18: Distant flap of skin and fascia,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.9,Live
S188,1,S188,S188: Other specified distant flap of skin and fascia,S18,S18: Distant flap of skin and fascia,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S189,1,S189,S189: Unspecified distant flap of skin and fascia,S18,S18: Distant flap of skin and fascia,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S202,2,S202,S202: Axial pattern distant flap of skin NEC,S20,S20: Other distant flap of skin,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S539,1,S539,S539: Unspecified introduction of substance into skin,S53,S53: Introduction of substance into skin,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S548,1,S548,S548: Other specified exploration of burnt skin of head or neck,S54,S54: Exploration of burnt skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S551,3,S551,S551: Debridement of burnt skin NEC,S55,S55: Exploration of burnt skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S554,2,S554,S554: Dressing of burnt skin NEC,S55,S55: Exploration of burnt skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S558,2,S558,S558: Other specified exploration of burnt skin of other site,S55,S55: Exploration of burnt skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S561,8,S561,S561: Debridement of skin of head or neck NEC,S56,S56: Exploration of other skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S563,4,S563,S563: Toilet to skin of head or neck NEC,S56,S56: Exploration of other skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S564,4,S564,S564: Dressing of skin of head or neck NEC,S56,S56: Exploration of other skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S565,3,S565,S565: Attention to dressing of skin of head or neck NEC,S56,S56: Exploration of other skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S566,4,S566,S566: Cleansing and sterilisation of skin of head or neck NEC,S56,S56: Exploration of other skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.3,Live
S567,1,S567,S567: Dressing of skin of head or neck using vacuum assisted closure device NEC,S56,S56: Exploration of other skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.4,Live
S568,1,S568,S568: Other specified exploration of other skin of head or neck,S56,S56: Exploration of other skin of head or neck,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S571,4439,S571,S571: Debridement of skin NEC,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S572,61,S572,S572: Removal of slough from skin NEC,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S573,106,S573,S573: Toilet of skin NEC,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S574,564,S574,S574: Dressing of skin NEC,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S575,391,S575,S575: Attention to dressing of skin NEC,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S576,86,S576,S576: Cleansing and sterilisation of skin NEC,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.3,Live
S577,195,S577,S577: Dressing of skin using vacuum assisted closure device NEC,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.4,Live
S578,14,S578,S578: Other specified exploration of other skin of other site,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S579,3,S579,S579: Unspecified exploration of other skin of other site,S57,S57: Exploration of other skin of other site,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.2,Live
S581,1,S581,S581: Larvae debridement therapy of skin of head or neck,S58,S58: Larvae therapy of skin,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.4,Live
S582,296,S582,S582: Larvae debridement therapy of skin NEC,S58,S58: Larvae therapy of skin,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.4,Live
S589,16,S589,S589: Unspecified larvae therapy of skin,S58,S58: Larvae therapy of skin,S01-S63,S01-S63: Skin or subcutaneous tissue,S,S: Skin,4.4,Live
T202,12,T202,T202: Primary repair of inguinal hernia using insert of prosthetic material,T20,T20: Primary repair of inguinal hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T203,1,T203,T203: Primary repair of inguinal hernia using sutures,T20,T20: Primary repair of inguinal hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T208,1,T208,T208: Other specified primary repair of inguinal hernia,T20,T20: Primary repair of inguinal hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T209,1,T209,T209: Unspecified primary repair of inguinal hernia,T20,T20: Primary repair of inguinal hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T222,1,T222,T222: Primary repair of femoral hernia using insert of prosthetic material,T22,T22: Primary repair of femoral hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T223,4,T223,T223: Primary repair of femoral hernia using sutures,T22,T22: Primary repair of femoral hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T242,4,T242,T242: Repair of umbilical hernia using insert of prosthetic material,T24,T24: Primary repair of umbilical hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T243,9,T243,T243: Repair of umbilical hernia using sutures,T24,T24: Primary repair of umbilical hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T252,2,T252,T252: Primary repair of incisional hernia using insert of prosthetic material,T25,T25: Primary repair of incisional hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T253,2,T253,T253: Primary repair of incisional hernia using sutures,T25,T25: Primary repair of incisional hernia,"T19-T32, T97-T98","T19-T32, T97-T98: Abdominal wall",T,T: Soft Tissue,4.2,Live
T624,6,T624,T624: Aspiration of bursa,T62,T62: Operations on bursa,T50-T62,T50-T62: Fascia ganglion and bursa,T,T: Soft Tissue,4.2,Live
T625,6,T625,T625: Injection into bursa,T62,T62: Operations on bursa,T50-T62,T50-T62: Fascia ganglion and bursa,T,T: Soft Tissue,4.2,Live
T628,1,T628,T628: Other specified operations on bursa,T62,T62: Operations on bursa,T50-T62,T50-T62: Fascia ganglion and bursa,T,T: Soft Tissue,4.2,Live
T644,1,T644,T644: Insertion of tendon into bone NEC,T64,T64: Transposition of tendon,"T64-T75, T78, T82","T64-T75, T78, T82: Tendon",T,T: Soft Tissue,4.2,Live
T652,5,T652,T652: Excision of lesion of tendon,T65,T65: Excision of tendon,"T64-T75, T78, T82","T64-T75, T78, T82: Tendon",T,T: Soft Tissue,4.2,Live
T658,7,T658,T658: Other specified excision of tendon,T65,T65: Excision of tendon,"T64-T75, T78, T82","T64-T75, T78, T82: Tendon",T,T: Soft Tissue,4.2,Live
T659,7,T659,T659: Unspecified excision of tendon,T65,T65: Excision of tendon,"T64-T75, T78, T82","T64-T75, T78, T82: Tendon",T,T: Soft Tissue,4.2,Live
T748,6,T748,T748: Other specified other operations on tendon,T74,T74: Other operations on tendon,"T64-T75, T78, T82","T64-T75, T78, T82: Tendon",T,T: Soft Tissue,4.2,Live
T761,1,T761,T761: Microvascular free tissue transfer of flap of muscle,T76,T76: Transplantation of muscle,"T76-T77, T79-T81, T83","T76-T77, T79-T81, T83: Muscle",T,T: Soft Tissue,4.2,Live
U113,11,U113,U113: Vascular ultrasound NEC,U11,U11: Diagnostic imaging of vascular system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U114,368,U114,U114: Computed tomography scan of cerebral vessels,U11,U11: Diagnostic imaging of vascular system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U115,17,U115,U115: Thallium stress test,U11,U11: Diagnostic imaging of vascular system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U116,3,U116,U116: D-dimer assay,U11,U11: Diagnostic imaging of vascular system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U117,301,U117,U117: Magnetic resonance angiography,U11,U11: Diagnostic imaging of vascular system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U118,7,U118,U118: Other specified diagnostic imaging of vascular system,U11,U11: Diagnostic imaging of vascular system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U121,2,U121,U121: Voiding cystourethrogram,U12,U12: Diagnostic imaging of genitourinary system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U122,3,U122,U122: Ultrasound of scrotum,U12,U12: Diagnostic imaging of genitourinary system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U123,55,U123,U123: Ultrasound of kidneys,U12,U12: Diagnostic imaging of genitourinary system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U125,1,U125,U125: Static renogram,U12,U12: Diagnostic imaging of genitourinary system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U126,1,U126,U126: Mercaptoacetyltriglycine renogram,U12,U12: Diagnostic imaging of genitourinary system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U128,2,U128,U128: Other specified diagnostic imaging of genitourinary system,U12,U12: Diagnostic imaging of genitourinary system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U131,5,U131,U131: Bone densitometry,U13,U13: Diagnostic imaging of musculoskeletal system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U132,6,U132,U132: Ultrasound of bone,U13,U13: Diagnostic imaging of musculoskeletal system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U133,1981,U133,U133: Magnetic resonance imaging of bone,U13,U13: Diagnostic imaging of musculoskeletal system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U134,3,U134,U134: Plain x-ray of joint,U13,U13: Diagnostic imaging of musculoskeletal system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U135,9,U135,U135: Plain x-ray of bone,U13,U13: Diagnostic imaging of musculoskeletal system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U136,924,U136,U136: Computed tomography of bone,U13,U13: Diagnostic imaging of musculoskeletal system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U138,2,U138,U138: Other specified diagnostic imaging of musculoskeletal system,U13,U13: Diagnostic imaging of musculoskeletal system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U141,8,U141,U141: Nuclear bone scan of whole body,U14,U14: Nuclear bone scan,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U151,55,U151,U151: Lung perfusion scanning NEC,U15,U15: Diagnostic imaging of respiratory system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U152,4,U152,U152: Lung ventilation scanning NEC,U15,U15: Diagnostic imaging of respiratory system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.3,Live
U153,99,U153,U153: Ventilation perfusion quotient scan,U15,U15: Diagnostic imaging of respiratory system,"U01-U21, U35-U37","U01-U21, U35-U37: Diagnostic Imaging",U,"U: Diagnostic Imaging, Testing and Rehabilitation",4.4,Live
